SEASON,RANK,PLAYER,AGE,TEAM,POSITION,GP,G,A,PTS,PLUS_MIN,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO_PCT,BLK,HIT,TAKE,GIVE
2022_2023,961,Lucas Johansen,25,WSH,D,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,25:19:00,12:40,0,0,,3,0,1,0
2022_2023,962,Jonas Johansson,27,COL,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,142:57:00,47:39:00,0,0,,0,0,0,1
2022_2023,963,Martin Jones,33,SEA,G,48,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2625:39:00,54:42:00,0,0,,0,0,0,8
2022_2023,964,Noah Juulsen,25,VAN,D,12,0,0,0,1,6,0,0,0,0,0,0,0,5,0,18,179:35:00,14:58,0,0,,16,43,3,2
2022_2023,965,Kaapo Kähkönen,26,SJS,G,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2106:15:00,56:56:00,0,0,,0,0,2,13
2022_2023,966,Erik Källgren,26,TOR,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,561:40:00,56:10:00,0,0,,0,0,0,5
2022_2023,967,Fredrik Karlström,25,DAL,C,5,0,0,0,1,0,0,0,0,0,0,0,0,6,0,8,47:47:00,9:33,0,0,,1,1,1,1
2022_2023,968,Ondřej Kaše,27,CAR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,11:02,11:02,0,1,0,0,1,1,0
2022_2023,969,Marco Kasper,18,DET,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14:59,14:59,1,7,12.5,0,3,0,0
2022_2023,970,Matthew Kessel,22,STL,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,6,30:19:00,15:10,0,0,,1,0,0,0
2022_2023,971,Anton Khudobin,36,CHI,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,60:00:00,60:00:00,0,0,,0,0,0,1
2022_2023,972,Keith Kinkaid,33,2TM,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,87:51:00,43:56:00,0,0,,0,0,0,0
2022_2023,972,Keith Kinkaid,33,BOS,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,59:54:00,59:54:00,0,0,,0,0,0,0
2022_2023,972,Keith Kinkaid,33,COL,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,27:57:00,27:57:00,0,0,,0,0,0,0
2022_2023,973,Justin Kirkland,26,ANA,LW,7,0,0,0,-3,0,0,0,0,0,0,0,0,5,0,14,50:30:00,7:13,2,1,66.7,3,8,0,0
2022_2023,974,Samuel Kňažko,20,CBJ,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,31:17:00,15:39,0,0,,1,0,1,0
2022_2023,975,Pyotr Kochetkov,23,CAR,G,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1403:56:00,58:30:00,0,0,,0,0,1,15
2022_2023,976,Vladislav Kolyachonok,21,ARI,D,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,27:31:00,13:46,0,0,,2,2,1,0
2022_2023,977,Joonas Korpisalo,28,2TM,G,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2171:57:00,55:41:00,0,0,,0,0,0,8
2022_2023,977,Joonas Korpisalo,28,CBJ,G,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1550:57:00,55:23:00,0,0,,0,0,0,5
2022_2023,977,Joonas Korpisalo,28,LAK,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,621:00:00,56:27:00,0,0,,0,0,0,3
2022_2023,978,Filip Král,23,TOR,D,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,19:55,9:58,0,0,,1,2,0,1
2022_2023,979,Darcy Kuemper,32,WSH,G,57,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,3223:47:00,56:33:00,0,0,,0,0,2,24
2022_2023,980,Jackson LaCombe,22,ANA,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,36:57:00,18:29,0,0,,9,1,0,0
2022_2023,981,Maxime Lajoie,25,CAR,D,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,23:34,7:51,0,0,,0,2,0,1
2022_2023,982,Kevin Lankinen,27,NSH,G,19,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1069:10:00,56:16:00,0,0,,0,0,0,13
2022_2023,983,Jacob Larsson,25,OTT,D,7,0,0,0,0,6,0,0,0,0,0,0,0,4,0,12,83:47:00,11:58,0,0,,6,7,1,6
2022_2023,984,Jake Leschyshyn,23,2TM,C,35,0,0,0,-10,8,0,0,0,0,0,0,0,31,0,46,319:30:00,9:08,118,115,50.6,11,55,4,4
2022_2023,984,Jake Leschyshyn,23,VEG,C,22,0,0,0,-7,8,0,0,0,0,0,0,0,23,0,36,211:01:00,9:36,74,69,51.7,8,38,3,1
2022_2023,984,Jake Leschyshyn,23,NYR,C,13,0,0,0,-3,0,0,0,0,0,0,0,0,8,0,10,108:29:00,8:21,44,46,48.9,3,17,1,3
2022_2023,985,Vinni Lettieri,27,BOS,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,9:50,9:50,0,1,0,0,3,0,0
2022_2023,986,Devon Levi,21,BUF,G,7,0,0,0,,0,0,0,0,0,0,0,0,0,,0,429:01:00,61:17:00,0,0,,0,0,0,0
2022_2023,987,Anton Levtchi,27,FLA,F,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19:09,9:35,0,1,0,0,0,0,2
2022_2023,988,Alex Lyon,30,FLA,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,893:11:00,59:33:00,0,0,,0,0,1,12
2022_2023,989,Eetu Mäkiniemi,23,SJS,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,84:20:00,42:10:00,0,0,,0,0,0,0
2022_2023,990,Brad Malone,33,EDM,C,10,0,0,0,-4,6,0,0,0,0,0,0,0,7,0,14,76:52:00,7:41,26,19,57.8,4,26,3,1
2022_2023,991,Mikhail Maltsev,24,COL,LW,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,32:59:00,6:36,14,13,51.9,2,4,2,0
2022_2023,992,Kevin Mandolese,22,OTT,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,182:12:00,60:44:00,0,0,,0,0,0,1
2022_2023,993,Spencer Martin,27,VAN,G,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1610:11:00,55:31:00,0,0,,0,0,0,13
2022_2023,994,Dysin Mayo,26,ARI,D,15,0,0,0,-8,8,0,0,0,0,0,0,0,7,0,14,175:28:00,11:42,0,0,,20,30,2,8
2022_2023,995,Hugh McGing,24,STL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9:37,9:37,0,0,,0,0,1,1
2022_2023,996,Roland McKeown,27,NSH,D,6,0,0,0,1,8,0,0,0,0,0,0,0,3,0,11,77:52:00,12:59,0,0,,6,4,1,4
2022_2023,997,Marc McLaughlin,23,BOS,F,2,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,4,20:07,10:04,6,5,54.5,0,2,0,0
2022_2023,998,Connor McMichael,22,WSH,C,6,0,0,0,0,5,0,0,0,0,0,0,0,2,0,4,53:09:00,8:52,2,1,66.7,3,2,1,0
2022_2023,999,Leevi Merilainen,20,OTT,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,85:05:00,42:33:00,0,0,,0,0,0,1
2022_2023,1000,Dakota Mermis,29,MIN,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,4,28:55:00,14:28,0,0,,3,2,0,0
2022_2023,1001,Sam Montembeault,26,MTL,G,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2333:51:00,58:21:00,0,0,,0,0,0,33
2022_2023,1002,Jacob Moverare,24,LAK,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,6,0,7,29:56:00,14:58,0,0,,4,3,1,0
2022_2023,1003,Matt Murray,28,TOR,G,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1473:10:00,56:40:00,0,0,,0,0,1,5
2022_2023,1004,Matt Murray,24,DAL,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,177:02:00,59:01:00,0,0,,0,0,0,1
2022_2023,1005,Alex Nedeljkovic,27,DET,G,15,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,832:38:00,55:31:00,0,0,,0,0,0,8
2022_2023,1006,Markus Niemeläinen,24,EDM,D,23,0,0,0,3,4,0,0,0,0,0,0,0,16,0,33,230:57:00,10:02,0,0,,16,61,0,16
2022_2023,1007,Oskar Olausson,20,COL,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,7:02,7:02,0,0,,0,0,0,0
2022_2023,1008,Gustav Olofsson,28,SEA,D,3,0,0,0,1,0,0,0,0,0,0,0,0,6,0,8,38:48:00,12:56,0,0,,4,2,1,1
2022_2023,1009,Jiří Patera,23,VEG,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,120:00:00,60:00:00,0,0,,0,0,0,2
2022_2023,1010,Calvin Petersen,28,LAK,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,543:28:00,54:21:00,0,0,,0,0,0,3
2022_2023,1011,Matthew Phillips,24,CGY,F,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,18:04,9:02,0,0,,0,0,0,0
2022_2023,1012,Cayden Primeau,23,MTL,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,138:35:00,46:12:00,0,0,,0,0,0,2
2022_2023,1013,Ivan Prosvetov,23,ARI,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,422:02:00,60:17:00,0,0,,0,0,1,3
2022_2023,1014,Jonathan Quick,37,2TM,G,41,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,2234:45:00,54:30:00,0,0,,0,0,1,15
2022_2023,1014,Jonathan Quick,37,LAK,G,31,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1698:23:00,54:47:00,0,0,,0,0,1,11
2022_2023,1014,Jonathan Quick,37,VEG,G,10,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,536:22:00,53:38:00,0,0,,0,0,0,4
2022_2023,1015,Antti Raanta,33,CAR,G,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1561:13:00,57:49:00,0,0,,0,0,0,8
2022_2023,1016,Sampo Ranta,22,COL,LW,6,0,0,0,0,4,0,0,0,0,0,0,0,5,0,10,44:03:00,7:21,0,1,0,3,10,0,2
2022_2023,1017,Adam Raška,21,SJS,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,35:45:00,11:55,0,1,0,2,13,1,3
2022_2023,1018,Alec Regula,22,CHI,D,4,0,0,0,-3,4,0,0,0,0,0,0,0,2,0,7,66:23:00,16:36,0,0,,8,4,1,7
2022_2023,1019,James Reimer,34,SJS,G,43,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2538:00:00,59:01:00,0,0,,0,0,2,13
2022_2023,1020,Sheldon Rempal,27,VEG,RW,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,1,7:44,7:44,0,0,,0,0,0,0
2022_2023,1021,Dan Renouf,28,BOS,D,1,0,0,0,-3,0,0,0,0,0,0,0,0,5,0,5,11:34,11:34,0,0,,2,1,0,1
2022_2023,1022,David Rittich,30,WPG,G,21,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1121:41:00,53:25:00,0,0,,0,0,7,11
2022_2023,1023,Tristen Robins,21,SJS,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,2,41:08:00,13:43,13,17,43.3,3,2,0,1
2022_2023,1024,Dmitri Samorukov,23,STL,D,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,4,29:45:00,14:53,0,0,,2,0,0,0
2022_2023,1025,Felix Sandström,26,PHI,G,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1112:51:00,55:39:00,0,0,,0,0,0,5
2022_2023,1026,Akira Schmid,22,NJD,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,901:21:00,50:05:00,0,0,,0,0,0,5
2022_2023,1027,Riley Sheahan,31,BUF,C,2,0,0,0,-2,4,0,0,0,0,0,0,0,0,,0,16:37,8:19,7,3,70,1,0,0,1
2022_2023,1028,Arturs Silovs,21,VAN,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,305:56:00,61:11:00,0,0,,0,0,0,1
2022_2023,1029,Nathan Smith,24,ARI,C,4,0,0,0,-1,4,0,0,0,0,0,0,0,2,0,6,29:46:00,7:27,9,11,45,3,6,3,1
2022_2023,1030,Arvid Söderblom,23,CHI,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,835:14:00,55:41:00,0,0,,0,0,0,8
2022_2023,1031,Nikita Soshnikov,29,NYI,RW,3,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,9,29:49:00,9:56,0,1,0,0,8,0,1
2022_2023,1032,Alex Stalock,35,CHI,G,27,0,0,0,0,16,0,0,0,0,0,0,0,1,0,1,1475:20:00,54:39:00,0,0,,0,0,5,26
2022_2023,1033,Jaxson Stauber,23,CHI,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,363:30:00,60:35:00,0,0,,0,0,0,5
2022_2023,1034,Alex Steeves,23,TOR,F,3,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,5,23:32,7:51,0,0,,0,3,2,0
2022_2023,1035,Anthony Stolarz,29,ANA,G,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,820:03:00,43:10:00,0,0,,0,0,0,8
2022_2023,1036,Anton Strålman,36,BOS,D,8,0,0,0,-3,2,0,0,0,0,0,0,0,3,0,14,122:58:00,15:22,0,0,,10,12,3,2
2022_2023,1037,Austin Strand,25,ANA,D,5,0,0,0,-2,2,0,0,0,0,0,0,0,5,0,9,62:01:00,12:24,0,0,,4,5,0,0
2022_2023,1038,Marián Studenič,24,DAL,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,6,26:04:00,8:41,0,0,,0,3,0,3
2022_2023,1039,C.J. Suess,28,SJS,LW,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,0,5:50,5:50,0,1,0,0,1,0,0
2022_2023,1040,Nick Swaney,25,MIN,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9:33,9:33,0,0,,0,3,1,0
2022_2023,1041,Jeremy Swayman,24,BOS,G,37,0,0,0,0,2,0,0,0,0,0,0,0,0,,1,2012:59:00,54:24:00,0,0,,0,0,0,10
2022_2023,1042,Cam Talbot,35,OTT,G,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1947:00:00,54:05:00,0,0,,0,0,0,20
2022_2023,1043,Logan Thompson,25,VEG,G,37,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2171:22:00,58:41:00,0,0,,0,0,0,14
2022_2023,1044,Tyce Thompson,23,NJD,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,3,17:18,8:39,0,0,,2,0,0,1
2022_2023,1045,Lassi Thomson,22,OTT,D,2,0,0,0,-2,4,0,0,0,0,0,0,0,1,0,2,21:47,10:54,0,0,,0,2,1,0
2022_2023,1046,Dustin Tokarski,33,PIT,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,209:24:00,52:21:00,0,0,,0,0,0,3
2022_2023,1047,Riley Tufte,24,DAL,LW,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,3,23:52,7:57,0,0,,0,6,0,0
2022_2023,1048,Alex Turcotte,21,LAK,C,4,0,0,0,-2,5,0,0,0,0,0,0,0,2,0,5,27:54:00,6:59,6,8,42.9,0,1,1,2
2022_2023,1049,Semyon Varlamov,34,NYI,G,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1334:44:00,58:02:00,0,0,,0,0,0,11
2022_2023,1050,Karel Vejmelka,26,ARI,G,50,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2940:50:00,58:49:00,0,0,,0,0,2,26
2022_2023,1051,Jeffrey Viel,26,SJS,F,4,0,0,0,0,2,0,0,0,0,0,0,0,4,0,6,36:41:00,9:10,0,0,,2,6,2,1
2022_2023,1052,Daniel Vladař,25,CGY,G,27,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1483:55:00,54:58:00,0,0,,0,0,0,10
2022_2023,1053,Chris Wagner,31,BOS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,12:36,12:36,1,3,25,1,6,0,0
2022_2023,1054,Scott Wedgewood,30,DAL,G,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1126:46:00,53:39:00,0,0,,0,0,0,10
2022_2023,1055,Dylan Wells,25,CHI,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20:00,20:00,0,0,,0,0,0,1
2022_2023,1056,Maxwell Willman,27,PHI,C,9,0,0,0,-3,4,0,0,0,0,0,0,0,9,0,17,80:40:00,8:58,0,3,0,6,16,1,0
2022_2023,1057,Dustin Wolf,21,CGY,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,59:54:00,59:54:00,0,0,,0,0,0,1
2022_2023,1058,Joseph Woll,24,TOR,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,416:26:00,59:29:00,0,0,,0,0,0,3
